,x,y
7051,2001.2307692307693,193.2786885245902
7052,2001.2307692307693,193.2786885245902
7064,2001.2307692307693,192.78688524590166
7075,2001.2307692307693,192.29508196721315
7027,2001.2307692307693,194.75409836065577
7022,2001.2637362637363,195.24590163934428
7021,2001.2637362637363,195.24590163934428
7016,2001.2637362637363,195.73770491803282
7020,2001.2637362637363,195.24590163934428
7015,2001.2637362637363,195.73770491803282
7008,2001.2637362637363,196.22950819672133
7014,2001.2637362637363,195.73770491803282
7009,2001.2637362637363,196.22950819672133
7001,2001.2637362637363,196.72131147540986
7010,2001.2637362637363,196.22950819672133
7055,2001.2637362637363,193.2786885245902
7030,2001.2637362637363,194.75409836065577
7000,2001.2637362637363,196.72131147540986
7054,2001.2637362637363,193.2786885245902
7053,2001.2637362637363,193.2786885245902
7046,2001.2637362637363,193.7704918032787
7045,2001.2637362637363,193.7704918032787
7029,2001.2637362637363,194.75409836065577
7040,2001.2637362637363,194.26229508196724
7039,2001.2637362637363,194.26229508196724
7044,2001.2637362637363,193.7704918032787
6999,2001.2637362637363,196.72131147540986
7031,2001.2637362637363,194.75409836065577
7038,2001.2637362637363,194.26229508196724
6850,2001.2967032967033,199.1803278688525
6849,2001.2967032967033,199.1803278688525
6995,2001.2967032967033,197.2131147540984
6994,2001.2967032967033,197.2131147540984
6993,2001.2967032967033,197.2131147540984
6951,2001.2967032967033,198.19672131147544
6908,2001.2967032967033,198.68852459016395
6984,2001.2967032967033,197.7049180327869
6906,2001.2967032967033,198.68852459016395
6803,2001.2967032967033,199.67213114754102
6802,2001.2967032967033,199.67213114754102
6986,2001.2967032967033,197.7049180327869
6952,2001.2967032967033,198.19672131147544
6953,2001.2967032967033,198.19672131147544
6985,2001.2967032967033,197.7049180327869
6801,2001.2967032967033,199.67213114754102
6907,2001.2967032967033,198.68852459016395
7034,2001.2967032967033,194.75409836065577
7002,2001.2967032967033,196.72131147540986
7025,2001.2967032967033,195.24590163934428
6851,2001.2967032967033,199.1803278688525
7019,2001.2967032967033,195.73770491803282
7018,2001.2967032967033,195.73770491803282
7024,2001.2967032967033,195.24590163934428
7013,2001.2967032967033,196.22950819672133
7012,2001.2967032967033,196.22950819672133
7011,2001.2967032967033,196.22950819672133
7017,2001.2967032967033,195.73770491803282
7032,2001.2967032967033,194.75409836065577
7033,2001.2967032967033,194.75409836065577
7004,2001.2967032967033,196.72131147540986
7003,2001.2967032967033,196.72131147540986
7023,2001.2967032967033,195.24590163934428
6580,2001.3296703296703,202.13114754098365
6579,2001.3296703296703,202.13114754098365
6954,2001.3296703296703,198.19672131147544
6627,2001.3296703296703,201.6393442622951
6628,2001.3296703296703,201.6393442622951
6629,2001.3296703296703,201.6393442622951
6911,2001.3296703296703,198.68852459016395
6910,2001.3296703296703,198.68852459016395
6909,2001.3296703296703,198.68852459016395
6581,2001.3296703296703,202.13114754098365
6708,2001.3296703296703,200.65573770491807
6667,2001.3296703296703,201.14754098360658
6668,2001.3296703296703,201.14754098360658
6709,2001.3296703296703,200.65573770491807
6710,2001.3296703296703,200.65573770491807
6756,2001.3296703296703,200.16393442622953
6757,2001.3296703296703,200.16393442622953
6758,2001.3296703296703,200.16393442622953
6804,2001.3296703296703,199.67213114754102
6805,2001.3296703296703,199.67213114754102
6806,2001.3296703296703,199.67213114754102
6854,2001.3296703296703,199.1803278688525
6853,2001.3296703296703,199.1803278688525
6852,2001.3296703296703,199.1803278688525
6666,2001.3296703296703,201.14754098360658
6955,2001.3296703296703,198.19672131147544
6989,2001.3296703296703,197.7049180327869
6956,2001.3296703296703,198.19672131147544
7007,2001.3296703296703,196.72131147540986
7006,2001.3296703296703,196.72131147540986
7005,2001.3296703296703,196.72131147540986
6998,2001.3296703296703,197.2131147540984
6997,2001.3296703296703,197.2131147540984
6996,2001.3296703296703,197.2131147540984
6987,2001.3296703296703,197.7049180327869
6988,2001.3296703296703,197.7049180327869
6857,2001.3626373626373,199.1803278688525
6712,2001.3626373626373,200.65573770491807
6711,2001.3626373626373,200.65573770491807
6582,2001.3626373626373,202.13114754098365
6583,2001.3626373626373,202.13114754098365
6584,2001.3626373626373,202.13114754098365
6411,2001.3626373626373,204.09836065573774
6453,2001.3626373626373,203.6065573770492
6670,2001.3626373626373,201.14754098360658
6669,2001.3626373626373,201.14754098360658
6713,2001.3626373626373,200.65573770491807
6454,2001.3626373626373,203.6065573770492
